bus_id;station_id;voltage;dc;symbol;country;under_construction;geometry
3535;3789;220;f;Hydro run of river & pondage;RU;f;POINT(38.100586 57.521723)
3536;3790;500;f;Substation;RU;f;POINT(36.738281 56.419978)
3537;3790;750;f;Substation;RU;f;POINT(36.738281 56.419978)
3538;3791;220;f;Substation;RU;f;POINT(42.044678 57.314657)
3539;3792;220;f;Substation;RU;f;POINT(41.956787 56.194481)
3540;3793;500;f;Substation;RU;f;POINT(37.254639 55.986092)
6870;7703;220;f;joint;#WERT!;;POINT(57.8591268089828 65.0704910810483)
6871;7704;220;f;joint;#WERT!;;POINT(52.2608676976083 52.9546460216758)
3541;3793;750;f;Substation;RU;f;POINT(37.254639 55.986092)
3542;3794;220;f;Substation;RU;f;POINT(36.936035 55.875311)
3543;3794;500;f;Substation;RU;f;POINT(36.936035 55.875311)
3544;3795;220;f;Substation;RU;f;POINT(37.441406 55.590763)
3545;3795;500;f;Substation;RU;f;POINT(37.441406 55.590763)
3546;3796;132;f;Substation;DK;f;POINT(11.722412 55.37911)
3547;3797;500;f;Substation;RU;f;POINT(38.188477 54.84499)
3548;3798;220;f;Substation;RU;f;POINT(37.661133 56.395664)
3549;3799;220;f;Substation;RU;f;POINT(37.749023 56.14555)
3550;3800;220;f;Substation;RU;f;POINT(37.573242 56.065903)
3551;3801;220;f;Substation;RU;f;POINT(38.100586 56.601838)
3552;3802;220;f;Substation;RU;f;POINT(37.364502 57.797944)
3553;3803;220;f;Substation;RU;f;POINT(36.914062 56.14555)
3554;3804;220;f;Substation;RU;f;POINT(38.540039 56.0475)
3555;3805;220;f;Substation;RU;f;POINT(38.946533 56.517079)
3556;3806;220;f;Substation;RU;f;POINT(39.265137 57.034752)
3557;3807;220;f;Substation;RU;f;POINT(39.627686 57.403543)
3558;3808;220;f;Substation;RU;f;POINT(40.166016 57.733485)
3559;3809;220;f;Substation;RU;f;POINT(39.759521 56.438204)
3560;3810;220;f;Substation;RU;f;POINT(39.91333 58.170702)
3561;3811;220;f;Substation;RU;f;POINT(40.561523 57.938183)
3562;3812;220;f;Substation;RU;f;POINT(40.924072 57.885657)
3563;3813;220;f;Substation;RU;f;POINT(41.176758 57.990632)
3564;3814;220;f;Substation;RU;f;POINT(42.121582 58.31526)
3565;3815;220;f;Substation;RU;f;POINT(42.769775 58.585436)
3566;3816;220;f;Substation;RU;f;POINT(35.013428 56.279961)
6872;7705;380;f;joint;#WERT!;;POINT(10.084673527415 57.1142798072371)
6873;7706;132;f;joint;#WERT!;;POINT(12.5691873644437 55.6777963071716)
3567;3816;500;f;Substation;RU;f;POINT(35.013428 56.279961)
3568;3816;750;f;Substation;RU;f;POINT(35.013428 56.279961)
3569;3817;220;f;Substation;RU;f;POINT(35.518799 56.286059)
3570;3818;220;f;Substation;RU;f;POINT(36.44165 55.936895)
3571;3819;220;f;Substation;RU;f;POINT(35.452881 55.671389)
3572;3820;220;f;Substation;RU;f;POINT(36.89209 55.751849)
3573;3821;220;f;Substation;RU;f;POINT(36.947021 55.310391)
3574;3822;220;f;Substation;RU;f;POINT(37.122803 55.172594)
3575;3823;220;f;Substation;RU;f;POINT(37.43042 54.23313)
3576;3824;220;f;Brown coal/Lignite;RU;f;POINT(37.155762 54.457267)
3577;3825;220;f;Substation;RU;f;POINT(36.496582 54.495568)
3578;3826;220;f;Other or not listed;RU;f;POINT(39.517822 55.578345)
3579;3827;220;f;Substation;RU;f;POINT(38.572998 55.410307)
3580;3828;220;f;Substation;RU;f;POINT(38.638916 55.059495)
3581;3829;220;f;Substation;RU;f;POINT(38.847656 55.191412)
3582;3830;220;f;Substation;RU;f;POINT(38.726807 55.609384)
3583;3831;220;f;Substation;RU;f;POINT(37.880859 55.658996)
3584;3832;220;f;Substation;RU;f;POINT(38.309326 55.745666)
3585;3833;220;f;Substation;RU;f;POINT(38.71582 55.739482)
3586;3834;220;f;Substation;RU;f;POINT(38.792725 54.730964)
3587;3835;220;f;Substation;RU;f;POINT(39.957275 54.552952)
3588;3836;220;f;Substation;RU;f;POINT(40.264893 54.933454)
3589;3837;220;f;Substation;RU;f;POINT(41.033936 54.20101)
3590;3838;220;f;Other or not listed;RU;f;POINT(37.342529 53.975474)
3591;3839;220;f;Other or not listed;RU;f;POINT(38.034668 54.059388)
3592;3840;220;f;Other or not listed;RU;f;POINT(36.485596 54.078729)
6874;7707;220;f;joint;#WERT!;;POINT(27.3199343971201 67.0676205846989)
6875;7708;380;f;joint;#WERT!;;POINT(8.69018599999999 49.138597)
3593;3841;220;f;Substation;RU;f;POINT(36.914062 54.463653)
3594;3842;300;f;Substation;RU;f;POINT(36.661377 51.501904)
3595;3843;300;f;Substation;RU;f;POINT(36.5625 51.6998)
3596;3844;300;f;Substation;RU;f;POINT(37.463379 51.131108)
3597;3845;220;f;Substation;RU;f;POINT(36.397705 52.569673)
3598;3846;220;f;Substation;RU;f;POINT(36.584473 52.895649)
3599;3847;220;f;Substation;RU;f;POINT(36.727295 53.252069)
3600;3848;500;f;Substation;RU;f;POINT(39.199219 51.991646)
3601;3849;220;f;Substation;RU;f;POINT(38.682861 51.842566)
3602;3850;220;f;Substation;RU;f;POINT(38.562012 52.902276)
3603;3851;220;f;Substation;RU;f;POINT(38.122559 52.57635)
3604;3852;220;f;Substation;RU;f;POINT(37.507324 52.656394)
3605;3853;220;f;Substation;GE;f;POINT(40.98999 43.141078)
3606;3854;220;f;Substation;RU;f;POINT(37.155762 52.247983)
3607;3855;220;f;Substation;RU;f;POINT(43.571777 47.901614)
3608;3856;220;f;Substation;RU;f;POINT(42.890625 47.398349)
3609;3857;300;f;Substation;RU;f;POINT(41.868896 44.988113)
3610;3857;500;f;Substation;RU;f;POINT(41.868896 44.988113)
3611;3858;220;f;Substation;RU;f;POINT(38.17749 45.166547)
3612;3858;500;f;Substation;RU;f;POINT(38.17749 45.166547)
3613;3859;220;f;Substation;RU;f;POINT(38.891602 45.02695)
3614;3860;220;f;Substation;RU;f;POINT(38.83667 45.18978)
3615;3861;220;f;Substation;RU;f;POINT(39.122314 45.367584)
3616;3862;220;f;Other or not listed;RU;f;POINT(39.067383 45.18978)
3617;3863;220;f;Substation;RU;f;POINT(37.584229 44.887012)
3618;3864;220;f;Substation;RU;f;POINT(37.825928 45.143305)
6876;7709;220;f;joint;#WERT!;;POINT(8.305664 49.432413)
3619;3865;220;f;Other or not listed;RU;f;POINT(38.452148 44.590467)
3620;3866;220;f;Substation;RU;f;POINT(38.320312 45.614037)
3621;3867;220;f;Substation;RU;f;POINT(39.605713 45.236218)
3622;3868;220;f;Substation;RU;f;POINT(38.979492 46.672056)
3623;3869;220;f;Substation;RU;f;POINT(39.265137 46.912751)
3624;3870;220;f;Substation;RU;f;POINT(40.847168 46.301406)
3625;3871;220;f;Substation;RU;f;POINT(41.934814 46.972756)
3626;3872;220;f;Substation;RU;f;POINT(42.099609 46.875213)
3627;3873;220;f;Substation;RU;f;POINT(40.286865 46.875213)
3628;3874;220;f;Substation;RU;f;POINT(41.220703 46.513516)
3629;3875;220;f;Substation;RU;f;POINT(39.550781 47.405785)
3630;3876;220;f;Substation;RU;f;POINT(39.320068 47.361153)
3631;3877;220;f;Substation;RU;f;POINT(38.759766 47.420654)
3632;3878;220;f;Substation;RU;f;POINT(39.16626 47.606163)
3633;3878;300;f;Substation;RU;f;POINT(39.16626 47.606163)
3634;3878;500;f;Substation;RU;f;POINT(39.16626 47.606163)
3635;3879;220;f;Other or not listed;RU;f;POINT(42.121582 47.517201)
3636;3880;300;f;Substation;RU;f;POINT(38.17749 50.247205)
3637;3881;300;f;Substation;RU;f;POINT(36.199951 50.958427)
3638;3882;220;f;Substation;RU;f;POINT(41.956787 54.393352)
3639;3883;220;f;Substation;RU;f;POINT(43.395996 53.468431)
3640;3884;220;f;Substation;RU;f;POINT(32.838135 62.180887)
3641;3885;220;f;Substation;RU;f;POINT(31.80542 61.933782)
3642;3886;220;f;Substation;RU;f;POINT(30.926514 61.736728)
3643;3887;220;f;Substation;RU;f;POINT(34.782715 59.349996)
3696;3933;220;f;Substation;SK;f;POINT(17.808838 48.20271)
3644;3888;220;f;Other or not listed;RU;f;POINT(39.891357 47.739323)
3645;3889;220;f;Substation;RU;f;POINT(40.517578 47.989922)
3646;3890;220;f;Substation;RU;f;POINT(39.858398 47.598755)
3647;3891;220;f;Substation;RU;f;POINT(42.84668 48.676454)
3648;3892;220;f;Substation;RU;f;POINT(42.30835 47.569114)
3649;3893;220;f;Substation;RU;f;POINT(42.297363 47.487513)
3650;3894;220;f;Substation;RU;f;POINT(42.033691 49.823809)
3651;3895;220;f;Substation;RU;f;POINT(41.605225 53.311186)
3652;3896;220;f;Substation;RU;f;POINT(41.264648 53.677188)
3653;3897;220;f;Substation;RU;f;POINT(40.330811 50.666872)
3654;3898;220;f;Substation;RU;f;POINT(39.155273 53.258641)
3655;3899;220;f;Substation;RU;f;POINT(39.803467 53.923751)
3656;3900;220;f;Substation;RU;f;POINT(39.133301 54.014225)
3657;3901;220;f;Substation;RU;f;POINT(37.858887 53.716216)
3658;3902;220;f;Substation;RU;f;POINT(37.792969 53.350551)
3659;3903;220;f;Substation;RU;f;POINT(37.716064 53.113811)
3660;3904;300;f;Substation;RU;f;POINT(30.27832 59.584414)
3661;3904;750;f;Substation;RU;f;POINT(30.27832 59.584414)
3662;3905;220;f;Substation;RU;f;POINT(37.012939 45.228481)
3663;3906;300;f;Substation;RU;f;POINT(29.498291 60.796704)
3664;3907;220;f;Substation;RU;f;POINT(36.496582 55.782751)
3665;3908;220;f;Substation;RU;f;POINT(40.36377 53.442264)
3666;3909;220;f;Substation;RU;f;POINT(40.352783 43.723475)
3667;3910;300;f;Other or not listed;RU;f;POINT(20.841064 54.705582)
3668;3911;300;f;Substation;RU;f;POINT(21.75293 55.059495)
6877;7709;380;f;joint;#WERT!;;POINT(8.305664 49.432413)
6878;7710;220;f;joint;#WERT!;;POINT(9.28031253122269 52.3546885961593)
3670;3913;220;f;Substation;RU;f;POINT(39.287109 44.182204)
3671;3913;500;f;Substation;RU;f;POINT(39.287109 44.182204)
3672;3914;132;f;Substation;RU;f;POINT(39.902344 43.564472)
3673;3914;220;f;Substation;RU;f;POINT(39.902344 43.564472)
3674;3915;220;f;Other or not listed;RU;f;POINT(39.572754 43.723475)
3675;3916;220;f;Substation;GE;f;POINT(40.561523 43.333169)
3676;3917;220;f;Substation;GE;f;POINT(41.660156 43.004647)
3677;3917;500;f;Substation;GE;f;POINT(41.660156 43.004647)
3678;3918;220;f;Other or not listed;RU;f;POINT(39.924316 64.609749)
3679;3919;220;f;Hydro run of river & pondage;SE;f;POINT(12.590332 62.573106)
3680;3920;220;f;Substations + Power Plants;RU;f;POINT(30.223389 59.850333)
3681;3920;300;f;Substations + Power Plants;RU;f;POINT(30.223389 59.850333)
3682;3921;300;f;Nuclear;RU;f;POINT(29.179688 59.916483)
3683;3921;750;f;Nuclear;RU;f;POINT(29.179688 59.916483)
3684;3922;220;f;Nuclear;SK;f;POINT(17.512207 48.465637)
3685;3922;380;f;Nuclear;SK;f;POINT(17.512207 48.465637)
3686;3923;380;f;Nuclear;SK;f;POINT(18.380127 48.385442)
3687;3924;380;f;Hydro pure pump storage;SK;f;POINT(19.962158 48.965794)
3688;3925;220;f;Hard coal;SK;f;POINT(21.741943 48.57479)
3689;3927;380;f;Substation;SK;f;POINT(17.149658 48.078079)
3690;3928;220;f;Substation;SK;f;POINT(17.237549 48.618385)
3691;3929;380;f;Substation;SK;f;POINT(17.006836 48.290503)
3692;3930;220;f;Substation;SK;f;POINT(17.633057 48.305121)
3693;3930;380;f;Substation;SK;f;POINT(17.633057 48.305121)
3694;3931;380;f;Substation;SK;f;POINT(17.764893 48.756189)
3695;3932;380;f;Substation;SK;f;POINT(18.303223 48.268569)
3697;3934;380;f;Substation;SK;f;POINT(18.566895 48.210032)
3698;3935;220;f;Substation;SK;f;POINT(18.4021 48.625647)
3699;3936;380;f;Substation;SK;f;POINT(18.830566 48.43649)
3700;3937;380;f;Substation;SK;f;POINT(19.962158 48.378145)
3701;3939;220;f;Substation;SK;f;POINT(18.885498 49.023461)
3702;3939;380;f;Substation;SK;f;POINT(18.885498 49.023461)
3703;3940;380;f;Substation;SK;f;POINT(18.786621 49.196064)
3704;3941;380;f;Substation;SK;f;POINT(19.390869 49.167339)
3705;3942;380;f;Substation;SK;f;POINT(19.259033 48.785152)
3706;3943;220;f;Substation;SK;f;POINT(19.259033 49.267805)
3707;3944;380;f;Substation;SK;f;POINT(20.412598 48.936935)
3708;3945;380;f;Substation;SK;f;POINT(21.082764 48.669199)
3709;3946;380;f;Substation;SK;f;POINT(20.753174 48.625647)
3710;3947;220;f;Substation;SK;f;POINT(21.203613 48.980217)
3711;3947;380;f;Substation;SK;f;POINT(21.203613 48.980217)
3712;3948;380;f;Substation;SK;f;POINT(21.96167 48.596592)
3713;3949;380;f;Fossil gas;SK;f;POINT(17.797852 48.43649)
3714;3950;380;f;Hydro run of river & pondage;SE;f;POINT(18.643799 66.968775)
3715;3951;220;f;Hydro run of river & pondage;SE;f;POINT(14.765625 65.622023)
3716;3953;220;f;Hydro run of river & pondage;SE;f;POINT(16.490479 65.385147)
3717;3954;380;f;Hydro run of river & pondage;SE;f;POINT(16.875 65.298059)
3718;3955;220;f;Hydro run of river & pondage;SE;f;POINT(15.787354 64.965416)
3719;3956;220;f;Hydro run of river & pondage;SE;f;POINT(14.150391 64.71788)
3720;3957;220;f;Hydro run of river & pondage;SE;f;POINT(13.809814 64.652112)
3721;3958;220;f;Hydro run of river & pondage;SE;f;POINT(15.446777 64.54844)
3722;3959;380;f;Nuclear;SE;f;POINT(12.23877 57.326521)
6879;7710;380;f;joint;#WERT!;;POINT(9.28031253122269 52.3546885961593)
6880;7711;380;f;joint;#WERT!;;POINT(9.6625080836347 47.612036090117)
3723;3960;220;f;Hydro run of river & pondage;SE;f;POINT(17.545166 64.997939)
3724;3960;380;f;Hydro run of river & pondage;SE;f;POINT(17.545166 64.997939)
3725;3961;220;f;Hydro run of river & pondage;SE;f;POINT(14.0625 64.572037)
3726;3962;220;f;Hydro run of river & pondage;SE;f;POINT(14.18335 64.486993)
3727;3963;220;f;Hydro run of river & pondage;SE;f;POINT(14.963379 64.349421)
3728;3964;220;f;Hydro run of river & pondage;SE;f;POINT(13.765869 63.942199)
3729;3965;220;f;Hydro run of river & pondage;SE;f;POINT(13.491211 63.758208)
3730;3966;220;f;Hydro run of river & pondage;SE;f;POINT(13.062744 63.75335)
3731;3967;380;f;Hydro run of river & pondage;SE;f;POINT(15.842285 63.582788)
3732;3968;380;f;Hydro run of river & pondage;SE;f;POINT(16.259766 63.524073)
3733;3969;220;f;Hydro run of river & pondage;SE;f;POINT(13.458252 63.366908)
3734;3969;380;f;Hydro run of river & pondage;SE;f;POINT(13.458252 63.366908)
3735;3970;220;f;Hydro run of river & pondage;SE;f;POINT(13.64502 63.312683)
3736;3971;220;f;Hydro run of river & pondage;SE;f;POINT(13.590088 63.233627)
3737;3972;380;f;Substation;SE;f;POINT(12.974854 59.338792)
3738;3973;380;f;Substation;SE;f;POINT(12.293701 58.303717)
3739;3974;380;f;Substation;SE;f;POINT(13.875732 58.562523)
3740;3975;220;f;Substation;SE;f;POINT(14.117432 58.596887)
3741;3976;380;f;Substation;SE;f;POINT(12.23877 57.961503)
3742;3977;380;f;Substation;SE;f;POINT(11.953125 57.727619)
3743;3978;380;f;Substation;SE;f;POINT(12.403564 57.815504)
3744;3979;;t;Converter Station;SE;f;POINT(12.019043 57.562995)
3745;3980;380;f;Substation;SE;f;POINT(12.084961 57.568888)
3746;3981;380;f;Substation;SE;f;POINT(12.557373 57.545313)
3747;3982;380;f;Substation;SE;f;POINT(12.667236 57.356164)
3748;3983;380;f;Substation;SE;f;POINT(13.414307 57.539417)
3749;3984;380;f;Substation;SE;f;POINT(14.194336 57.715885)
3750;3985;220;f;Substation;SE;f;POINT(15.183105 59.175928)
3751;3985;380;f;Substation;SE;f;POINT(15.183105 59.175928)
3752;3986;220;f;Substation;SE;f;POINT(15.227051 59.467408)
3753;3986;380;f;Substation;SE;f;POINT(15.227051 59.467408)
3754;3987;380;f;Substation;SE;f;POINT(16.66626 58.983991)
3755;3988;380;f;Substation;SE;f;POINT(17.215576 59.220934)
3756;3989;380;f;Substation;SE;f;POINT(16.040039 58.705483)
3757;3990;380;f;Substation;SE;f;POINT(16.094971 58.493694)
3758;3991;380;f;Substation;SE;f;POINT(15.183105 60.413852)
3759;3992;380;f;Substation;SE;f;POINT(15.446777 60.408428)
3760;3993;380;f;Substation;SE;f;POINT(15.391846 60.053874)
3761;3994;220;f;Substation;SE;f;POINT(16.171875 60.397575)
3762;3995;220;f;Substation;SE;f;POINT(16.512451 60.38672)
3763;3996;220;f;Substation;SE;f;POINT(17.039795 60.624713)
3764;3996;380;f;Substation;SE;f;POINT(17.039795 60.624713)
3765;3997;220;f;Substation;SE;f;POINT(16.885986 59.817209)
3766;3998;220;f;Substation;SE;f;POINT(16.677246 59.639988)
3767;3999;220;f;Other or not listed;SE;f;POINT(16.413574 59.50088)
3768;4000;220;f;Substation;SE;f;POINT(15.974121 59.495303)
3769;4001;380;f;Substation;SE;f;POINT(15.194092 58.286395)
3770;4002;380;f;Hydro run of river & pondage;SE;f;POINT(19.863281 66.97737)
3771;4003;380;f;Hydro run of river & pondage;SE;f;POINT(19.863281 66.843807)
3772;4004;380;f;Hydro run of river & pondage;SE;f;POINT(20.039062 66.731223)
3773;4005;380;f;Hydro run of river & pondage;SE;f;POINT(20.456543 66.670387)
3774;4007;380;f;Hydro run of river & pondage;SE;f;POINT(19.742432 65.030423)
3775;4008;380;f;Substation;SE;f;POINT(21.654053 65.825282)
3776;4009;220;f;Substation;SE;f;POINT(23.104248 65.838776)
6881;7712;220;f;joint;#WERT!;;POINT(6.55883800000001 49.77417)
6882;7713;300;f;joint;#WERT!;;POINT(23.3835066300707 56.2063123349609)
3777;4010;380;f;Substation;SE;f;POINT(19.02832 64.439633)
3778;4011;380;f;Hydro run of river & pondage;SE;f;POINT(20.050049 63.898731)
3779;4012;380;f;Substation;SE;f;POINT(18.248291 63.401361)
3780;4013;220;f;Hydro run of river & pondage;SE;f;POINT(17.314453 64.263684)
3781;4014;220;f;Hydro run of river & pondage;SE;f;POINT(17.446289 64.182464)
3782;4015;220;f;Hydro run of river & pondage;SE;f;POINT(17.171631 63.922888)
3783;4016;220;f;Hydro run of river & pondage;SE;f;POINT(17.160645 63.845512)
3784;4017;220;f;Hydro run of river & pondage;SE;f;POINT(17.039795 63.73877)
3785;4018;220;f;Hydro run of river & pondage;SE;f;POINT(16.787109 63.646259)
3786;4018;380;f;Hydro run of river & pondage;SE;f;POINT(16.787109 63.646259)
3787;4019;380;f;Hydro run of river & pondage;SE;f;POINT(16.66626 63.484863)
3788;4020;220;f;Hydro run of river & pondage;SE;f;POINT(16.75415 63.5779)
3789;4021;220;f;Substation;SE;f;POINT(16.918945 63.548552)
3790;4021;380;f;Substation;SE;f;POINT(16.918945 63.548552)
3791;4022;220;f;Hydro run of river & pondage;SE;f;POINT(17.039795 63.479957)
3792;4023;220;f;Hydro run of river & pondage;SE;f;POINT(17.127686 63.416115)
3793;4024;220;f;Hydro run of river & pondage;SE;f;POINT(17.226562 63.342273)
3794;4025;220;f;Hydro run of river & pondage;SE;f;POINT(17.08374 63.258355)
3795;4026;380;f;Substation;SE;f;POINT(17.171631 63.184108)
3796;4027;220;f;Hydro run of river & pondage;SE;f;POINT(16.677246 62.995158)
3797;4028;220;f;Hydro run of river & pondage;SE;f;POINT(15.809326 63.248467)
3798;4029;220;f;Hydro run of river & pondage;SE;f;POINT(16.160889 63.179151)
3799;4030;220;f;Hydro run of river & pondage;SE;f;POINT(16.402588 63.174194)
3800;4031;220;f;Hydro run of river & pondage;SE;f;POINT(15.490723 63.139467)
3801;4032;220;f;Hydro run of river & pondage;SE;f;POINT(16.105957 63.094758)
3802;4033;220;f;Hydro run of river & pondage;SE;f;POINT(14.787598 63.347201)
6883;7714;220;f;joint;#WERT!;;POINT(18.193359 50.233152)
6884;7715;500;f;joint;#WERT!;;POINT(46.4062695048821 52.1804686707838)
6885;7716;500;f;joint;#WERT!;;POINT(46.4063533511232 56.0411840319146)
3803;4034;220;f;Hydro run of river & pondage;SE;f;POINT(15.205078 63.238575)
3804;4034;380;f;Hydro run of river & pondage;SE;f;POINT(15.205078 63.238575)
3805;4035;220;f;Hydro run of river & pondage;SE;f;POINT(13.897705 62.734601)
3806;4036;220;f;Hydro run of river & pondage;SE;f;POINT(14.512939 62.517388)
3807;4036;380;f;Hydro run of river & pondage;SE;f;POINT(14.512939 62.517388)
3808;4037;380;f;Substation;SE;f;POINT(14.732666 62.532594)
3809;4038;220;f;Hydro run of river & pondage;SE;f;POINT(14.161377 62.073026)
3810;4039;220;f;Hydro run of river & pondage;SE;f;POINT(15.007324 62.410729)
3811;4040;220;f;Hydro run of river & pondage;SE;f;POINT(15.545654 62.441242)
3812;4041;220;f;Substation;SE;f;POINT(16.072998 62.517388)
3813;4042;220;f;Hydro run of river & pondage;SE;f;POINT(16.325684 62.497102)
3814;4043;380;f;Substation;SE;f;POINT(17.028809 62.542727)
3815;4044;220;f;Substation;SE;f;POINT(16.99585 62.436158)
3816;4045;220;f;Hydro run of river & pondage;SE;f;POINT(16.721191 62.880197)
3817;4046;220;f;Hydro run of river & pondage;SE;f;POINT(16.885986 62.759755)
3818;4047;220;f;Hydro run of river & pondage;SE;f;POINT(15.842285 61.882048)
3819;4048;220;f;Hydro run of river & pondage;SE;f;POINT(16.446533 61.407236)
3820;4049;220;f;Substation;SE;f;POINT(16.314697 61.773123)
3821;4050;220;f;Substation;SE;f;POINT(16.633301 60.919755)
3822;4051;220;f;Substation;SE;f;POINT(17.171631 61.175033)
3823;4052;220;f;Substation;SE;f;POINT(17.182617 60.700072)
3824;4053;220;f;Hydro run of river & pondage;SE;f;POINT(17.270508 60.413852)
3825;4054;380;f;Converter Station;SE;f;POINT(18.017578 60.532968)
3826;4054;;t;Converter Station;SE;f;POINT(18.017578 60.532968)
3827;4055;380;f;Substation;SE;f;POINT(18.138428 59.472989)
3828;4056;220;f;Substation;SE;f;POINT(18.237305 59.96051)
3829;4056;380;f;Substation;SE;f;POINT(18.237305 59.96051)
3830;4057;220;f;Substation;SE;f;POINT(18.621826 60.070322)
3831;4058;220;f;Substation;SE;f;POINT(18.621826 59.839295)
3832;4059;220;f;Substation;SE;f;POINT(17.753906 59.933)
3833;4060;220;f;Other or not listed;SE;f;POINT(18.81958 60.06484)
3834;4061;220;f;Substation;SE;f;POINT(18.4021 59.478569)
3835;4062;220;f;Substation;SE;f;POINT(17.764893 59.220934)
3836;4062;380;f;Substation;SE;f;POINT(17.764893 59.220934)
3837;4063;380;f;Substation;SE;f;POINT(17.929688 59.097025)
3838;4064;220;f;Substation;SE;f;POINT(17.325439 59.717638)
3839;4064;380;f;Substation;SE;f;POINT(17.325439 59.717638)
3840;4065;220;f;Substation;SE;f;POINT(18.105469 59.170298)
3841;4065;380;f;Substation;SE;f;POINT(18.105469 59.170298)
3842;4066;220;f;Substation;SE;f;POINT(18.127441 59.085739)
3843;4067;;t;Converter Station;SE;f;POINT(18.226318 57.568888)
3844;4068;380;f;Substation;SE;f;POINT(15.545654 56.650187)
3845;4069;380;f;Substation;SE;f;POINT(14.403076 56.806893)
3846;4070;380;f;Substation;SE;f;POINT(14.754639 56.328721)
3847;4071;380;f;Other or not listed;SE;f;POINT(14.787598 56.26166)
3848;4072;380;f;Substation;SE;f;POINT(12.974854 55.788929)
3849;4073;;t;Converter Station;SE;f;POINT(13.172607 55.547281)
3850;4074;380;f;Substation;SE;f;POINT(13.19458 55.578345)
3851;4075;380;f;Substation;SE;f;POINT(13.150635 55.739482)
3852;4076;132;f;Substation;SE;f;POINT(12.930908 56.072035)
3853;4077;380;f;Substation;SE;f;POINT(12.98584 56.157788)
3854;4078;380;f;Substation;SE;f;POINT(12.996826 56.770788)
3855;4079;380;f;Converter Station;SE;f;POINT(17.061768 60.549177)
3856;4079;;t;Converter Station;SE;f;POINT(17.061768 60.549177)
6886;7717;220;f;joint;#WERT!;;POINT(46.4067570356539 52.0635064154493)
6887;7718;220;f;joint;#WERT!;;POINT(46.4111105922559 48.1027521015547)
3857;4080;380;f;Substation;SE;f;POINT(13.579102 55.862982)
3858;4081;220;f;Substations + Power Plants;SE;f;POINT(18.094482 59.316375)
3859;4081;380;f;Substations + Power Plants;SE;f;POINT(18.094482 59.316375)
3860;4082;220;f;Wind farm;SE;f;POINT(15.622559 64.000052)
3861;4083;380;f;Converter Station;SE;f;POINT(14.622803 57.797944)
3862;4083;;t;Converter Station;SE;f;POINT(14.622803 57.797944)
3863;4084;380;f;Substation;SE;f;POINT(13.062744 56.938981)
3864;4085;;t;Converter Station;SE;f;POINT(15.5896 56.626021)
3865;4086;380;f;Substation;SE;f;POINT(17.468262 62.461567)
3866;4087;220;f;Substation;SE;f;POINT(17.358398 62.354707)
3867;4088;380;f;Converter Station;SE;f;POINT(14.842529 56.176139)
3868;4088;;t;Converter Station;SE;f;POINT(14.842529 56.176139)
3869;4089;;t;Converter Station;SE;f;POINT(16.677246 57.692406)
3870;4090;380;f;Nuclear;SE;f;POINT(16.655273 57.439037)
3871;4091;380;f;Nuclear;SE;f;POINT(18.127441 60.430121)
3872;4092;;t;Converter Station;EE;f;POINT(24.389648 59.43949)
3873;4093;;t;Converter Station;NO;f;POINT(6.899414 58.263287)
3874;4094;300;f;Other or not listed;BY;f;POINT(29.179688 54.84499)
3875;4100;220;f;Substation;BY;f;POINT(24.169922 52.072754)
3876;4100;300;f;Substation;BY;f;POINT(24.169922 52.072754)
3877;4101;220;f;Substation;BY;f;POINT(26.290283 52.086257)
3878;4101;300;f;Substation;BY;f;POINT(26.290283 52.086257)
3879;4102;300;f;Substation;BY;f;POINT(23.928223 53.389881)
3880;4103;220;f;Substation;BY;f;POINT(24.521484 53.080827)
3881;4103;300;f;Substation;BY;f;POINT(24.521484 53.080827)
3882;4104;300;f;Substation;BY;f;POINT(25.10376 53.833081)
3883;4105;300;f;Substation;BY;f;POINT(26.938477 54.072283)
3884;4106;220;f;Substation;BY;f;POINT(25.927734 53.159947)
3885;4106;300;f;Substation;BY;f;POINT(25.927734 53.159947)
3886;4107;220;f;Substation;BY;f;POINT(25.510254 52.762892)
3887;4108;300;f;Other or not listed;BY;f;POINT(25.070801 53.094024)
3888;4109;300;f;Substation;BY;f;POINT(26.531982 53.488046)
3889;4110;300;f;Substation;BY;f;POINT(26.345215 54.45088)
3890;4111;132;f;Substation;DK;f;POINT(11.711426 55.316643)
3891;4112;300;f;Substation;BY;f;POINT(26.619873 54.23313)
3892;4113;220;f;Substation;BY;f;POINT(27.279053 52.207607)
3893;4113;300;f;Substation;BY;f;POINT(27.279053 52.207607)
3894;4114;300;f;Substation;BY;f;POINT(28.048096 52.609719)
3895;4115;220;f;Substation;BY;f;POINT(29.355469 52.61639)
3896;4116;300;f;Substation;BY;f;POINT(29.245605 51.99841)
3897;4117;220;f;Substation;BY;f;POINT(30.333252 52.389011)
3898;4118;220;f;Substation;BY;f;POINT(28.850098 53.343993)
3899;4118;300;f;Substation;BY;f;POINT(28.850098 53.343993)
3900;4119;300;f;Substation;BY;f;POINT(27.114258 52.829321)
3901;4120;300;f;Substation;BY;f;POINT(27.520752 53.833081)
3902;4121;300;f;Substation;BY;f;POINT(28.201904 53.140181)
3903;4121;750;f;Substation;BY;f;POINT(28.201904 53.140181)
3904;4122;220;f;Substation;BY;f;POINT(28.520508 53.376775)
3905;4123;300;f;Substation;BY;f;POINT(28.421631 54.374158)
3906;4124;300;f;Substation;BY;f;POINT(28.114014 53.981935)
