scn_name,Projekt,Projekt_id,Startpunkt,Endpunkt,Spannung,s_nom ,cables,NOVA,geom
decommissioning_NEP,BBPlG,39,,,220,520,,,0105000020E61000000100000001020000000700000012EEDF06C6EB2B406713BB1171A04A4012EEDF06C6EB2B406713BB1171A04A40E48B513294EA2B40D7C79E9850A04A402B093F2773EA2B40FCD703F74DA04A40FBDCBF6845EA2B40572F75464AA04A4072BFE8972DEA2B405378753348A04A405D4885A3FCE92B4067602E2947A04A40
decommissioning_NEP,BBPlG,39,,,220,520,,,0105000020E61000000100000001020000006000000012EEDF06C6EB2B406713BB1171A04A4012EEDF06C6EB2B406713BB1171A04A40C9AEB48CD4EB2B404F779E78CEA04A409EF8C500E4EB2B402843FA9232A14A408DB62A89ECEB2B403B57941282A14A408816D9CEF7EB2B40CDECF318E5A14A40B73066A60FEC2B404FB340BB43A24A405ABF99982EEC2B40810C1D3BA8A24A407C67B45549EC2B40544F8B660AA34A409B3FA6B569EC2B409298A0866FA34A404EA0E3FE7EEC2B402520CB27D0A34A4015E8137992EC2B4043CBBA7F2CA44A4009A87004A9EC2B4059A7CAF78CA44A40C2189128B4EC2B40BB84436FF1A44A40DE205A2BDAEC2B4067D075864EA54A4000C974E8F4EC2B40DD5ED218ADA54A40CF7234A20FED2B40B06DF6AC10A64A4074D190F128ED2B40F4A78DEA74A64A4074D190F128ED2B40FC3905F9D9A64A4095DB51F75CED2B401DE670523DA74A4069226C787AED2B400E840948A0A74A403B3AAE4676ED2B40D8A02FBDFDA74A40CB8A3CA473ED2B40D2AE42CA4FA84A40BB9B4C8171ED2B406A04D149A5A84A406EC2BD326FED2B40EE461FF301A94A408D6BD7DF6DED2B40670A421E66A94A40CE5A65016EED2B406F1283C0CAA94A408D6BD7DF6DED2B40FAB660A92EAA4A407192E68F69ED2B40AFEE586C93AA4A40C3C30F2961ED2B400B0F9A5DF7AA4A40477A51BB5FED2B40B4CC22145BAB4A40477A51BB5FED2B402258552FBFAB4A4098AB7A5457ED2B40ADFC321823AC4A4095DB51F75CED2B40639CBF0985AC4A40C9586DFE5FED2B40D0B12891E9AC4A40C69338865BED2B40DFAAEB504DAD4A406A543B1E8EED2B4065C6DB4AAFAD4A40FFD2A23EC9ED2B4031D5CC5A0AAE4A404053AF5B04EE2B40D3DAD9FC64AE4A40189CC1DF2FEE2B401F680586ACAE4A4089D4B48B69EE2B409F5E29CB10AF4A40A43E24D7A8EE2B40890B40A374AF4A407317BC43E5EE2B408657923CD7AF4A40384E0AF31EEF2B4095980C6C3AB04A400457790261EF2B40148F30B19EB04A40EF0802BFA1EF2B4011A738B302B14A404298DBBDDCEF2B40496760E465B14A4086E8103812F02B403A05F9D9C8B14A40FAF02C4146F02B404221A7542EB24A40182BC5E97FF02B4085B9DDCB7DB24A400D1AFA27B8F02B40F6E91D13CEB24A409E2ADF3312F12B401C0A44F410B34A4072056FA35CF12B401CECF25256B34A40197ECBF7E7F12B40C6538F34B8B34A409355116E32F22B4092C94EE4EEB34A407BC8EFC8B3F22B40A8E7DD5850B44A40B7D782DE1BF32B405A15E126A3B44A40C190D5AD9EF32B40111D024702B54A407EEB1E3416F42B405B3FA2AE5AB54A40F284B93885F42B407A1EDC9DB5B54A40530C906802F52B40821DA44C0FB64A4066355D4F74F52B404A0B3C9C65B64A40F2D7BF46EDF52B4043ACFE08C3B64A40535F96766AF62B40BF0B00FA22B74A40BBB88D06F0F62B405DC5E23785B74A40F9F9EFC16BF72B40708099EFE0B74A4003B34291EEF72B40BB27B45142B84A40636DE75663F82B40EB71DF6A9DB84A409E7C7A6CCBF82B40DD5FE234E9B84A4062156F641EF92B4003E89C4429B94A40593673486AF92B409F91088D60B94A409777D503E6F92B402DD2C43BC0B94A409E60FF756EFA2B402A1E17D522BA4A40DCA16131EAFA2B40B13907CF84BA4A40C414408C6BFB2B406663CA2CE7BA4A405C261EABEFFB2B40ED7EBA2649BB4A400FDF1D7464FC2B408B1BB7989FBB4A4078D66EBBD0FC2B402FBDA200F6BB4A4055A703594FFD2B403175FCBC4EBC4A4096B88E71C5FD2B4081CA9D3EA7BC4A40782975C938FE2B402F36AD1402BD4A40F711AE36B5FE2B40A6DEAEF25FBD4A40A6B2CD3230FF2B4011DF2EA0BCBD4A4064134F2CA6002C40D44B8C65FABD4A40F7573442E4012C40350B598231BE4A40CA9BB28982032C4094DB9B8477BE4A403C527DE717052C40ADDD76A1B9BE4A40333509DE90062C40AEF36F97FDBE4A40C2E09A3BFA072C40F031FDB737BF4A4012C4793881092C402DF015DD7ABF4A40FB10AF46D10A2C4093E2E313B2BF4A40A5C409A7600C2C40897E6DFDF4BF4A40268FA7E5070E2C403A27F6D03EC04A40F01AF4A5B70F2C40C13C64CA87C04A405D8DEC4ACB102C4036B39602D2C04A405D8DEC4ACB102C4036B39602D2C04A40
decommissioning_NEP,EnLAG,6,,,220,520,,,0105000020E610000001000000010200000006000000D424C2D0346A2B408E09319754454A40D424C2D0346A2B408E09319754454A404CA88537106B2B40226F5E413F454A405A0520A45D6B2B40493547B137454A40E1021AB6776B2B40B0D815E934454A407771C1D4596B2B40B98A9B0218454A40
decommissioning_NEP,BBPlG,8,,,110,260,,,0105000020E61000000100000001020000007A000000D424C2D0346A2B408E09319754454A40D424C2D0346A2B408E09319754454A40499748B3C3692B40A11DCB16A4454A4007F357C85C692B40B7D9B342EC454A400184B46BE7682B401E68AACC39464A4048286CF58B682B40D875B9D27C464A40AC8207BC82672B40729AF4ADC5464A403D60C37872662B407AF29F2413474A40A2FB28D9A0652B40ECC6BB2363474A403DE1DBAADA642B4034226294B1474A40767A9400EB632B40BE97B1570E484A4093AAED26F8622B4064963D096C484A40F3B3ECA419622B409C95A3B6C3484A4055089A852C612B4014E8B8BF1F494A405DA1B4DC3E602B4002C754B07C494A40CDAF8B474E5F2B40851D1032DA494A408CDEA9807B5E2B40A22F18B72C4A4A4029AD646C8D5D2B402BA5677A894A4A40E589D640A95C2B401691BCCEE14A4A403FE1911DC05B2B407CC0971D3D4B4A4080DCD9B2D75A2B405A8231C7974B4A4080304B96EE592B4097C2CDF3F14B4A40EC4E1CE505592B40CECF68064C4C4A40C66F0A2B15582B4045920F30A94C4A401791178854572B40CED94CCF054D4A40B34EF0A88C562B40CDD5EA06654D4A40876EF607CA552B40016F8104C54D4A405ADEB0C80A552B40A13A0C9C224E4A40853CCCA843542B4082D54796824E4A40646D9DC948532B4044CAAA63F04E4A4084BAEDE7B9522B400A19236D3E4F4A40557A5C0AFE512B4074F9C55B9D4F4A402B4AAE0738512B406DEA3C2AFE4F4A4053D8A08A76502B4061FCD9345B504A407FE60709AC4F2B40C441E7DABC504A4053060E68E94E2B4057CF49EF1B514A407D444C89244E2B40265BB8077C514A40A6828AAA5F4D2B403C79477CDD514A407CC26DC89A4C2B40F4CE577F3A524A4050E27327D84B2B405271D2EA9A524A402C27463B134B2B40690B6366FA524A40BB26497C934B2B40B55C91F359534A40F0CC5F7C2C4C2B404840E0DCBA534A402DA924FC9C4C2B401ABC541113544A406C35351A0A4D2B4087F01E566E544A40F4AED579AF4D2B408AB4E8F8C3544A40328B9AF91F4E2B40404BFCF61A554A406A2CABFAA64E2B409B2E7A5D75554A40A3ED98BA2B4F2B40069F8B2BD3554A40315D2D1CAD4F2B407D957CEC2E564A406BAE89BB30502B407CED3E6C8E564A40F7D26FBAC0502B40E1B4858CEC564A40D9A5FC5A4D512B404F46F01A4F574A40671591BCCE512B4045EE3378A9574A40B4E496FB89532B4079F1D995F1574A4058128F7A3E552B401450977B37584A40A7BCB1FBE9562B4091C3BBB77D584A40F090BD39B7582B400688DDD2C5584A403B2009FB765A2B402377C7180E594A40378710FC145C2B40C2E270E657594A4031F31DFCC45D2B40ED3598E19A594A40276431FB865F2B40AB7EA5F3E1594A4074C3A51941612B40AF59D3612A5A4A406BEFF89BF5622B40DDDB8882745A4A400CB265F9BA642B40759E67A2BE5A4A40A864EF7B8A662B40E5CD2BE8075B4A40F653D27943682B4078BF65A9505B4A409446167A0E6A2B40F96D88F19A5B4A403534547BC76B2B40BD93AA48E05B4A402F30D05A766D2B406E9857642A5C4A407B6F67BA326F2B40974FA099715C4A401D5DA5BBEB702B408430B77BB95C4A401FFF603B73722B408CF5B292FB5C4A401450977B37742B402BA913D0445D4A40DCD8EC48F5752B406B6EE0698D5D4A40D06CB2A1F6762B400CF8EB04EA5D4A40481F4EBBF3772B407255D977455E4A40377B5688FD782B40D99024AD9D5E4A40D7E5EF390B7A2B40C841AE79FA5E4A40712EB4290D7B2B400089CB96515F4A4048F47C17007C2B40BF22090CA35F4A4091E33DBD087D2B401D9DA9C601604A4083AAD1AB017E2B40B754940156604A401E6915A2E87E2B40C0A78306AC604A40D73D0D73DD7F2B400513245B02614A402B42A0E9DB802B400D40FE2D5C614A4092DA7A3CE3812B40E9233A15BA614A40AD99C640E8822B405A71602816624A405032DEFBC0822B40CFD666086C624A40566D927AAA822B403FFB3669BF624A400F2263FF86822B40161FFA4910634A405797530262822B4042E9B06774634A40D4D1167C3F822B40746D5E8BCC634A409B351DA622822B40B848900024644A400A6EFF2504822B405493E00D69644A40FEFA7CEFCA812B40E341695EC4644A40E9DDB3098B812B40912342C81E654A40E4D7B4F74E812B40D9A9036A7B654A4078AFA4260B812B403752B648DA654A4048F6AD7BD0802B40A3C8FF8936664A400EC347C494802B40CAB898558E664A40A152808351802B403D0103F7F2664A40FFD137691A802B40D2E28C614E674A40BCE9961DE27F2B40A1D2D22698674A40094F8D3CB57F2B406D01A1F5F0674A405494A69C8A7F2B403F82D19B40684A40C2470E22637F2B40509E680D94684A400ED5DEF1377F2B40ADAD3319E9684A400BD9D4D40D7F2B407BBA5FAA3E694A409470218FE07E2B402335ED629A694A405BB8ACC266802B400D570740DC694A40B27F434D99802B40FADE3A5A306A4A40DA017C5CC0802B40692BE56B856A4A40C0249529E6802B40A79FCB2FDE6A4A4038E0F3C308812B40CC1022742B6B4A403E844C8D2B812B40AF3EC3407C6B4A404C1AA37554812B40C3E80313C96B4A406F32AA0CE3822B40C41BE3D4186C4A4067ED5B525A842B40B6238BEA636C4A403565A71FD4852B403CD79C28AE6C4A40C73A0B314D872B40C8A30A35F96C4A40C73A0B314D872B40C8A30A35F96C4A40
decommissioning_NEP,BBPlG,8,,,110,260,,,0105000020E61000000100000001020000007D00000068EA758BC0882B4026547078416D4A4068EA758BC0882B4026547078416D4A40BED2437E478A2B40948B31B08E6D4A4014BB1171CE8B2B4095206D2DDD6D4A4046685FD4498D2B40B151D66F266E4A404D987A27B08E2B40DAA6C2E96E6E4A40D7C3978922902B4085640113B86E4A40DE58501894912B40F437A110016F4A408E0A9C6C03932B406AFCC22B496F4A40986F7D586F942B40C23170E5916F4A4095F25A09DD952B4043CC2555DB6F4A40C50CE8E0F4952B4033C85D8429704A403D8386FE09962B40E2421EC18D704A40B15CCA541C962B4060556243DC704A40429770E82D962B40B69B85E233714A408B75053642962B40B3B38DE497714A40EA279CDD5A962B40E6EAC726F9714A402594BE1072962B40956588635D724A404A0C022B87962B400004AC55BB724A405890662C9A962B409AF221A81A734A404D50C3B7B0962B406D3590D37C734A405252BBBABE962B408E57C5C0DF734A402599D53BDC962B4051D955ED3F744A40D57C957CEC962B403A01F2CA9A744A40857D3B8908972B40755DF8C1F9744A401D226E4E25972B4054A40C665D754A401FA919ADFE972B404E28E906AF754A4099F90E7EE2982B40B9533A58FF754A40E4C3EC65DB992B40E6D2F88557764A40AF450BD0B69A2B40A64A94BDA5764A4055E0641BB89B2B40E9BD310400774A4028637C98BD9C2B40CB7E82305C774A40F4E49A02999D2B40008BA141AF774A40EF92382BA29E2B405A2668380A784A403F5F0E16A99F2B4014CA671E65784A409E4DA2B9A9A02B40A372B8FBC1784A403A10EDBEBEA12B406C555C6622794A40DC10E335AFA22B408D2C996379794A40F7AE415F7AA32B40D9EA1791CD794A40A96C585359A42B4069FBFC9C277A4A40D28E1B7E37A52B406039E74C7F7A4A4042A264CD23A62B4013B81A7EDC7A4A4016C3D50110A72B406CEB4C463A7B4A40E646EC6EF9A72B406C7D91D0967B4A408D7F9F71E1A82B404E0A9865F47B4A40DEE9CE13CFA92B4077B92D36527C4A40AE6DE580B8AA2B40EE7BD45FAF7C4A40A8751BD47EAB2B4007D7DCD1FF7C4A40457122556FAC2B40FA449E245D7D4A406C6116DA39AD2B401E1A16A3AE7D4A401D0D3BE702AE2B401EE56036017E4A401C542CC8E0AE2B4021336145577E4A40E621F88491AF2B40A9F523EAAA7E4A401EAA29C93AB02B40E1754710F87E4A4059D7B2C6EAB02B40FF45D098497F4A40C9E9EBF99AB12B4050C1864C9E7F4A40D38668194EB22B40DD54EE4FF37F4A40B078EA9106B32B403FA5EFDA4A804A405199AC9B9CB32B407EA603FE95804A403250638C59B42B40A284F46FF2804A40D2EFB1AA14B52B402398B4F347814A40E7AFEB72A5B52B401D1950148D814A4066715A4B5CB62B40D8F09991E6814A40DAAD65321CB72B40F1129CFA40824A404D1D3FAFD3B72B407DCEDDAE97824A40E6B4A7E49CB82B401D380C8BF6824A404DE4DDEC6AB92B4022533E0455834A40A47AC6191EBA2B4067B8A6E5AC834A402CBEA1F0D9BA2B40AC3DEC8502844A408A09C5B189BB2B40EB8F300C58844A40BA69334E43BC2B4088821953B0844A40392BA226FABC2B4086B1852007854A40AF997CB3CDBD2B408236DEC25F854A40312B14E97EBE2B40FE8172DBBE854A4081666BD84ABF2B40D95F764F1E864A40BF4A3E7617C02B40371C96067E864A405902846ADEC02B40842B4597DC864A406DCEC133A1C12B40FAB9A1293B874A4054C72AA567C22B40249D819197874A406D21C84109C32B40C0C870E1E5874A400AA93693CAC32B40F7031E1840884A4037397CD289C42B40935A28999C884A409C36E33444C52B402FA3FDB4F6884A40B0CA85CABFC62B40957E67203B894A4093EB014E4AC82B40828D902683894A406047776BF4C92B40B969D894D0894A400AFBD1CB83CB2B40FA484A7A188A4A40B9AD2D3C2FCD2B40C72C2059658A4A402A3927F6D0CE2B400570B378B18A4A4029D4D347E0CF2B40E6208DAFE28A4A407ECB9C2E8BD12B402FDE8FDB2F8B4A40AE6708C72CD32B40758EA61F798B4A4016719582C9D42B40D7A71C93C58B4A4086E7A56263D62B4099BB96900F8C4A401AA721AAF0D72B409835B1C0578C4A402AB05B5F7FD92B40A9D83D1E9F8C4A4049BC3C9D2BDA2B406D04E275FD8C4A40FED5E3BED5DA2B40F7234564588D4A400AFBD1CB83DB2B40B472D476B88D4A4032B1F9B836DC2B40B2683A3B198E4A40D88BFC55DBDC2B40E370E657738E4A401BFE2EC786DD2B40653733FAD18E4A40623596B036DE2B4071575469308F4A40A2D79FC4E7DE2B406F0B3B31908F4A407E0ADBAA7FDF2B405B03006CE58F4A40FF9B72E030E02B40C0266BD443904A4008B47405DBE02B4043AB387AA1904A40A30914B188E12B4060AC14A7FF904A403E5FB35C36E22B402A5371885D914A40D9B45208E4E22B40B83D4162BB914A4044520B2593E32B40E775C4211B924A40ED191DEB3DE42B40E19A3BFA5F924A40109C8E5B27E52B408EE66D11BD924A401288D7F50BE62B403B1E335019934A4094196F2BBDE62B40B8ED7BD45F934A40F933BC5983E72B40A1826852AF934A407255D97745E82B405B3DCC03FD934A4017C15A1025E92B4027C286A757944A40632992AF04EA2B404D50C3B7B0944A4097ED9E97E5EA2B409CFB500E0B954A40F4A96395D2EB2B406BD5AE0969954A400138F6ECB9EC2B405A8638D6C5954A40FF9EB3603DED2B40C89DD2C1FA954A405004CCD7C0ED2B40189CC1DF2F964A405004CCD7C0ED2B40189CC1DF2F964A40
decommissioning_NEP,EnLAG,6,,,220,520,,,0105000020E610000001000000010200000019000000D034176EAF2321400FA03AB1E2BF4840D034176EAF2321400FA03AB1E2BF4840BA9D222CCF2421406D21C84109C0484036F74663A3262140D67036C247C0484072CD78B6A228214056EB0E7393C04840A7391ED8962A2140E91EC830DDC04840AAC2FA9A402C2140113D29931AC14840C39A6FE93D2E2140255D33F966C148403B730F09DF2F21406B7A9ADDA4C14840C15B7BFA63312140E88E5951DEC1484072AF2715E8322140C5D963D817C24840F349DD84313421407F726FD97CC248403E9A45836F352140D51D30B4DFC24840E08D603EB43621404FFBF72A43C348405B75C2F0B637214032433E4393C34840D0F9844776382140A82CF98ED0C348406D414A4794392140D5B1EF2F27C4484007465ED6C43A214045F9DDCF84C448407474A61A073C21403621AD31E8C44840831953B0C63D2140520FD1E80EC54840679E5C53203F214007239B502DC54840FB65E6B80941214056D0590B58C5484069CBB91457412140947F773C77C548403119D8744E4121402EA3A2FB83C54840591D93491B4121405C42AA8794C54840
decommissioning_NEP,EnLAG,6,,,220,520,,,0105000020E61000000100000001020000000C000000D691239D810121404E49D6E1E8B84840D691239D810121404E49D6E1E8B8484048C08D3974032140AD94545C0BB94840B8C60CF90C0521409E98F56228B948405EB642FDD3062140C419B27048B94840BDE5EAC7260921403DD68C0C72B948402898D64BF80A21408660B0766FB9484051BDDAF6E20C21402864E76D6CB948401A6B24AE080F214036A8476469B948403DB02D4D5B11214030979EFA51B948402DB5DE6FB413214024AF18BF3AB948402DB5DE6FB413214024AF18BF3AB94840
decommissioning_NEP,BBPlG,14,,,380,1790,,,0105000020E61000000100000001020000001400000020AFACD96F162140F16B2409C2B9484020AFACD96F162140F16B2409C2B948403D6EAE505A1621406F579EF64ABA4840E04092A34A162140E9908AB5AEBA48405C17C8FD581621405750076811BB48404F52AA8E66162140C02A72E371BB4840D89A5203721621403BDD1E29C7BB48405401F73C7F162140CB5D955522BC484094ED8D6B8D1621409A620E828EBC4840854776001F1721406E8ECE54E3BC4840C2B4B97BCA172140A634513A47BD4840A73E90BC7318214086AFAF75A9BD4840B410D3742C192140E3546B6116BE48401891CDFA391A2140386A85E97BBE4840139557F8441C214058321180C9BE4840016432665C1E21403B38D89B18BF4840665DED725B202140385ECB7564BF4840A8A388B1F1212140A8A4F386A0BF4840D034176EAF2321400FA03AB1E2BF4840D034176EAF2321400FA03AB1E2BF4840
decommissioning_NEP,BBPlG,14,,,380,1790,,,0105000020E6100000010000000102000000050000002DB5DE6FB413214024AF18BF3AB948402DB5DE6FB413214024AF18BF3AB948400AE35DE454152140F9BEB854A5B9484020AFACD96F162140F16B2409C2B9484020AFACD96F162140F16B2409C2B94840
decommissioning_NEP,BBPlG,6,,,220,520,,,0105000020E6100000010000000102000000040000008541064D7CBA2040BE8083E2ABF64940AEABB827FEBA20401F189BB1C3F64940B2A3CC6152BB204093A6E617CAF64940B2A3CC6152BB204093A6E617CAF64940
decommissioning_NEP,BBPlG,34,,,220,520,,,0105000020E610000001000000010200000004000000AA3EA1E8CB8C21404311418B5BFC4840AA3EA1E8CB8C21404311418B5BFC4840AFE0C84D1E8C214042237DFF8BFC48403C879DA67D8B214014AE4DF1C1FC4840
decommissioning_NEP,BBPlG,34,,,220,520,,,0105000020E610000001000000010200000004000000680696C8AAE5194015DE2FB0D8F54840680696C8AAE5194015DE2FB0D8F548406843FE9941E419407795FFDA0BF6484054684F3222E619407B3E537913F64840
decommissioning_NEP,BBPlG,34,,,220,520,,,0105000020E610000001000000010200000004000000F7E39B12B5E919408B2CE3F093F54840F7E39B12B5E919408B2CE3F093F54840680696C8AAE5194015DE2FB0D8F54840680696C8AAE5194015DE2FB0D8F54840
decommissioning_NEP,BBPlG,14,,,380,1790,,,0105000020E6100000010000000102000000050000009DA223B9FC372240E964A9F57E454A409DA223B9FC372240E964A9F57E454A4097C1621E43392240E49304977D454A40CC5E5BE443392240F76F03E385454A40860AC2ACF6392240457C96FC9C454A40
decommissioning_NEP,BBPlG,14,,,380,1790,,,0105000020E610000001000000010200000072000000FC51D890878022403562D7B7A58E4A40E9482EFF21812240C507D1B58A8E4A4051DEC7D11C812240E4FC4D28448E4A4054AEF02E178122409EB1D41F068E4A4029965B5A0D812240E9F527F1B98D4A40A1FA07910C8122409855D80C708D4A40ABB35A608F8122401B69A9BC1D8D4A407A008BFCFA812240414AECDADE8C4A40AFBA698E07822240FA81AB3C818C4A40D702D6051782224024B7CB23248C4A40C4F0113125822240B98E71C5C58B4A40D5449F8F328222400D8BF61D688B4A4074F1B73D418222404FAF39AC158B4A409E094D124B822240F5BD86E0B88A4A4038F92D3A598222403B538D03548A4A403259DC7F64822240D671A197F6894A405AA148F773822240C2C41F459D894A40104240BE84822240944A1D893C894A403A5AD5928E822240EB025E66D8884A4062A2410A9E822240ABE91FE978884A4036EC527EAD822240E4631CC81F884A407C82C476F7802240EE1E454200884A40F6B52E35427F22408DEF3092E2874A40812B346B847D2240A98B14CAC2874A4094516518777B2240E0DDCA129D874A40F0E3C3471F7A22409B3A34D18C874A407D957CEC2E7822406021736550874A40CD3CB9A6407622409F5E29CB10874A4080869224637422402E5A80B6D5864A40D3FDF73B6F722240AC1E300F99864A4035F9C1548E702240DD4598A25C864A40AA471ADCD66E2240FF7854A126864A40FD321823126D2240B02479AEEF854A4083328D26176B224036423F53AF854A400F46EC13406922405911DA1775854A407BE3FFE9616722403888D68A36854A40F00280BE88652240AC06616EF7844A4049490F43AB6322402ACB10C7BA844A407A8CF2CCCB6122402CD670917B844A4041FA8106F65F22408882BE993D844A409B232BBF0C5E22408A8D1E64FE834A40AEF4DA6CAC5C224079245E9ECE834A4029B4ACFBC75A2240EDA2E8818F834A409AF1118CDE58224048C5FF1D51834A40A41B615111572240459D5ECE11834A40399F3A56295522401E15A4BED1824A40B6A2CD716E5322402AFE94CF97824A40BBEF181EFB5122403445251A49824A40B22C98F8A3502240DE5D6743FE814A402CF180B2294F2240C636A968AC814A4040A54A94BD4D2240CA8CB7955E814A40676BD84A434C22407733A31F0D814A405F46B1DCD24A2240D929560DC2804A40D90A9A965849224033AA0CE36E804A40E359DD45F34722405B0A48FB1F804A40FADDCF8481462240A874B0FECF7F4A40F588D1730B452240D70D25A47F7F4A40FFE9060ABC432240A918E76F427F4A40EEB60BCD75422240EB76F695077F4A40249F573CF54022405C3CBCE7C07E4A403B5453927540224094AA48E06A7E4A4039FD8F02FA3F224088E354C61A7E4A4083E4F8FC8B3F2240F48FBE49D37D4A402CF180B2293F2240678412C1937D4A405A130B7C453F224077BE9F1A2F7D4A400744882B673F224036711706D17C4A40540438BD8B3F22408B8D791D717C4A40153C855CA93F224024CE2FEF167C4A40C26C020CCB3F224040541A31B37B4A40E4141DC9E53F22400E18247D5A7B4A40788192020B402240BC09BE69FA7A4A401DB1169F02402240B856201F997A4A40098D60E3FA3F224069774831407A4A40E91615CCF33F22408BC91B60E6794A400F2DB29DEF3F2240F4C7B4368D794A400AD80E46EC3F22403E8DC58036794A4038A3E6ABE43F2240E484AEE9E6784A40C30E63D2DF3F2240C10067CE9F784A4097FECAEFD93F2240630E828E56784A403AC6BA5DD43F2240C45A21510D784A4096517644CF3F2240B991B245D2774A40EECF4543C63F2240D6B6BCCD76774A401A3E7D5FB73F22405516855D14774A407826D98FB93F22401E9320B7BA764A406E5CB521B53F224036D6598869764A4048C49448A23F2240FDD6F3DA11764A40EA23F0879F3F224065E3C116BB754A4022AEF776A63F22408B146F0965754A404DC68C4BB03F22403F05C07806754A403AB4C876BE3F2240DB159FA7A6744A40F5F411F8C33F2240E0B65B374A744A40F224E99AC93F2240C8B4368DED734A401D3D7E6FD33F22407C2FBE688F734A406A36EA7CD33F22408486FE092E734A40B72C5F97E13F22401FBFB7E9CF724A40B45C363AE73F22402B51F69672724A40ECE63D29EE3F2240CBB6781D16724A4016FFD2FDF73F2240CC441152B7714A40E0A69AB404402240912A8A5759714A40DDD671570A402240460DA661F8704A408CA548BE124022402670EB6E9E704A40B6BDDD921C402240B249230B3D704A40024FB5711F402240C8D11C59F96F4A40653733FAD1402240DDF0BBE9966F4A4011B287516B412240D23538B6436F4A401C9AB2D30F422240825660C8EA6E4A4070438CD7BC422240009013268C6E4A408D823BAB604322407D613255306E4A4093CA14731044224030DCB930D26D4A40145CACA8C1442240DE578A89726D4A409F5DBEF56145224005A9143B1A6D4A409184D8F4FB452240DC4AAFCDC66C4A40E318C91EA14622401DEA77616B6C4A40E318C91EA14622401DEA77616B6C4A40
